Time,States,Thpt
2632.692335,3595238,1365.61266662403
2754.377005,3593617,1304.69321863947
2971.548724,3594302,1209.57195517956
2759.542022,3587996,1300.21430055976
2598.281196,3590278,1381.78962520575
518.984971,2231,4.29877573468308
2839.043295,3591984,1265.20930706694
3625.625724,3594722,991.476306063411
2706.503729,3590716,1326.69907730986
2899.159813,3592750,1239.23834204996
2735.369765,3590416,1312.58890331414
2728.919887,3588587,1315.0210151259
2805.796568,3594098,1280.95459271372
2725.291598,3594730,1319.02582558067
477.307937,3708,7.76856974829648
390.130293,3087,7.91274109032082
512.297027,3165,6.17805654374801
594.829732,3023,5.08212659416964
351.145389,2905,8.27292651705587
443.883804,4975,11.2078880895596
532.06715,3017,5.6703369114218
499.165949,2996,6.00201196816813
494.665763,3181,6.43060473946728
2119.358397,2369696,1118.1195230379
727.055705,14052,19.3272673652977
598.923549,11233,18.7553152965104
2815.885623,3589895,1274.87244889421
2753.445283,3594223,1305.35479393436
2736.898409,3590992,1312.06623826131
2717.484883,3589828,1321.01121241085
2424.139751,3590740,1481.24298465827
2733.875222,3593370,1314.38698119193
2744.023456,3584873,1306.42943017175
2860.761863,3594945,1256.63902560211
3605.65861,3592418,996.327824835308
602.86932,3559,5.90343525857312
632.853279,2962,4.68038974954888
562.704195,2895,5.14479903601927
555.529058,2899,5.21844889705121
442.616895,3414,7.71321664077012
437.053147,3136,7.17532872495253
2845.994424,3464375,1217.28102163
563.635809,3211,5.69694108984477
549.304053,3324,6.05129341727249
2589.525077,3591401,1386.89562495401
2861.82148,3541119,1237.36544181645
2813.733994,3583302,1273.50417901658
2792.436941,3593443,1286.84839655257
2809.857001,3591304,1278.10917022535
2778.693433,3587924,1291.22700524984
3681.138672,3593719,976.252002494515
2745.990511,3588898,1306.95935970042
2809.235764,3579684,1274.25545618961
2594.401542,3586004,1382.20855251095
2801.542532,3592944,1282.48775771219
2776.223681,3450636,1242.92434489899
523.096904,3065,5.8593350038256
717.383443,3052,4.25434965049786
530.074542,3080,5.81050353480285
917.290218,2962,3.22907618753218
2654.158197,3595379,1354.62121438875
2791.42737,3583799,1283.85894561176
2842.544827,3376932,1187.99604070413
2589.465207,3594446,1388.10360930252
2779.195615,3595853,1293.8466729698
2666.71811,3585197,1344.42293940097
2788.634377,3592527,1288.27465860362
2671.900794,3592042,1344.37700982995
2538.732611,2702666,1064.572924415
2442.195821,3594860,1471.9786059285
2459.422332,3572133,1452.42765080333
2776.457328,3589866,1292.96638698421
422.104332,2957,7.00537704976693
468.363953,2917,6.22806255971625
499.370801,3089,6.18578417843858
588.224415,16105,27.3790063610331
658.529111,15380,23.3550798941066
593.973716,14888,25.0650821727607
588.687705,14960,25.412455318733
659.88928,17078,25.8800991584528
699.076075,16186,23.153417172802
766.419696,15047,19.6328461788383
608.348602,16915,27.8047815748905
3512.209302,3594862,1023.53296483582
2736.94342,3594090,1313.1765800259
2711.338288,3591311,1324.55290285784
518.265071,2217,4.27773377766375
453.459578,2164,4.77220044517397
624.958223,2543,4.06907198979283
2760.711827,3596210,1302.63867631122
2744.693092,3593769,1309.35185812753
2745.462632,3593043,1308.7204167782
2574.23783,3592568,1395.58511576998
2758.085044,3591253,1302.08203978789
2776.193834,3582382,1290.39332777367
2760.075615,3591661,1301.29079815083
2771.287224,3591197,1295.85882289623
2601.239851,3591569,1380.71427693194
2751.568409,3581379,1301.57730706815
2761.510725,3591606,1300.59462289432
2451.478365,3592477,1465.43287972276
2711.681664,3592937,1324.98480470604
2760.740055,3591938,1301.0779459278
2535.578172,3592499,1416.83622286681
2685.176217,3597153,1339.63386731427
2571.278947,3593764,1397.65621469929
2768.305584,3594846,1298.57267953985
2688.996061,3594416,1336.71300309131
2701.806088,3592373,1329.61910773517
2747.584755,3581865,1303.64131387823
2697.406683,3595209,1332.83906452011
504.798907,3089,6.11926840007996
559.549003,4139,7.39702863879466
406.746424,2825,6.94535915575745
398.567369,3145,7.89076137339281
468.613183,4832,10.3112762834929
381.371915,2945,7.72212080692937
2742.344056,3593681,1310.44133289452
2401.419922,3596679,1497.73014167574
2629.649976,3597034,1367.87558527903
2724.811886,3596531,1319.91900742905
603.45399,12147,20.1291236801666
464.889767,3060,6.58220554035125
418.547173,3185,7.60965598494199
421.441354,3199,7.59061722262785
405.931656,2772,6.82873572195611
3004.579318,3592031,1195.51877977748
3014.71321,3593999,1192.15286816619
2870.017569,3589821,1250.80105389418
2723.218713,3594743,1320.03462771446
2523.183737,3595253,1424.88751305708
2932.612366,3595735,1226.12011109551
2880.263207,3592662,1247.33808745973
491.326386,7058,14.3651963361072
466.395725,6694,14.3526186909196
560.513213,8190,14.6116091646889
518.927229,7182,13.8400908617574
522.026922,6869,13.1583251945768
2704.983287,3587459,1326.24072660306
2694.104242,3591907,1333.247223327
2653.200033,3596405,1355.49711867503
2590.001041,3591305,1386.60368978593
2453.496508,3591404,1463.79014124931
2686.539773,3592355,1337.16799434854
2723.702548,3595073,1319.92129707403
2603.065199,3592068,1379.93777542719
2763.665812,3594483,1300.62143707555
2726.047366,3595058,1318.78046025118
2319.885855,3592762,1548.68050609326
2748.819162,3593801,1307.39811831972
3401.895396,3595201,1056.82291237623
2392.956245,3593848,1501.84442674588
2463.523592,3594133,1458.93995562759
2844.71362,3588445,1261.4433223686
2726.309902,3592712,1317.79296160147
2776.972252,3596229,1295.01798133199
2724.708682,3591579,1318.15156010135
2727.178287,3593335,1317.6017927133
2627.911728,3591826,1366.79857307597
2723.338069,3597030,1320.81655265107
2739.556425,3593450,1311.69045003335
2790.713512,3590174,1286.47171576815
2727.41007,3594181,1317.80000357629
2403.020348,3591800,1494.70228289553
2680.9176,3593488,1340.39479616979
2772.467523,3592529,1295.7875863998
2881.55409,3591297,1246.30560032278
2653.620248,3597750,1355.78932317523
2864.206715,3593507,1254.62557614317
2731.514753,3591443,1314.81735401778
2403.72486,3594408,1495.34918068784
2399.58225,3589352,1495.82370014614
2943.63212,3589598,1219.44517985488
2716.266238,3590333,1321.78979724888
2704.260589,3592215,1328.35386301597
2538.482684,3591315,1414.74866960329
2824.025316,3593158,1272.35332475327
2791.993408,3593157,1286.95038810063
2517.75604,3590708,1426.15406058166
2656.62731,3595688,1353.47852010149
7961.125092,3595501,451.632270370058
2544.670054,3592708,1411.85612427536
2869.575283,3596358,1253.27187661032
2772.61119,3594771,1296.52906724365
601.59639,3126,5.19617479752497
642.969878,3415,5.31129080357945
436.317195,3132,7.17826396917499
1086.018208,973083,896.009839275181
2803.456741,3592799,1281.56034921318
2498.16378,3593463,1438.4417181807
2727.665907,3592568,1317.08505458106
3673.24034,3589655,977.244794169935
2550.710027,3591596,1408.07695190042
414.055595,3004,7.25506438332273
628.165552,3269,5.20404213442128
485.267905,2945,6.06881264896346
2703.969254,3594272,1329.25771795777
2457.884104,3590203,1460.68848167302
2723.330265,3590755,1318.51617343224
2943.243012,3588514,1219.23809395593
2729.532375,3593044,1316.35881402579
2761.384149,3594708,1301.77758907676
2763.61889,3591474,1299.55472984917
2552.532181,3593527,1407.82828390911
2752.692283,3593582,1305.47901129129
416.941265,7052,16.913653293588
2646.553747,3587536,1355.55002578982
2689.990688,3591578,1335.16372975638
2819.994456,3595288,1274.92732914791
2694.816337,3588986,1331.81098493541
2774.410383,3565475,1285.12891310067
727.995161,2874,3.94782843893107
502.04385,2896,5.76842042781721
604.353229,3029,5.01196958112058
492.689517,2937,5.96115788678329
562.681027,15588,27.7030844333054
607.842806,16590,27.2932406803874
571.391606,16268,28.4708417645183
799.701471,16921,21.1591457732857
681.846662,16042,23.5272839100589
629.644856,16893,26.829410006329
692.685802,16678,24.0772944267739
803.212501,16647,20.7255240416135
529.171765,15453,29.2022383318203
746.756754,15276,20.4564604446818
646.79513,15431,23.8576317048027
647.456806,15725,24.2873344666022
613.661201,14705,23.9627337951907
763.040972,15307,20.0605217304111
567.739908,16189,28.5148177393934
685.190116,15511,22.6375127687919
481.449894,3434,7.13262178015974
437.866205,3414,7.79690225236725
480.769203,3363,6.99504040403353
484.890646,2984,6.15396486736929
432.6983,3032,7.00719184706758
525.890341,7304,13.8888270625225
2708.840065,3590118,1325.33405954331
2741.393408,3590719,1309.81528937856
2724.862804,3594168,1319.02714321025
2767.444262,3594496,1298.85036867998
2747.065618,3594422,1308.45873372945
2451.886962,3594149,1465.87059505723
2730.069274,3595113,1316.85779340411
2759.091662,3593116,1302.28221464576
2635.592965,3593265,1363.3611288684
2720.901388,3590226,1319.49875722582
633.787152,11278,17.7946175848008
2618.437171,2976294,1136.66809842274
2399.525701,3592737,1497.26964729018
2765.589406,3591666,1298.6982059621
2958.654742,3596443,1215.56697675676
2682.885503,3594245,1339.69377223922
2467.776568,3591948,1455.54020026662
2723.320527,3589340,1318.00130187173
7190.961049,3590821,499.352030351959
2786.840015,3586578,1286.96946387143
2733.182654,3593228,1314.6680829184
2732.133081,3593800,1315.38248447423
2525.064906,3593367,1423.0790628239
2375.863922,3589727,1510.91439486912
2712.014265,3592775,1324.76257458034
2391.924807,3592111,1501.76585379592
418.861514,3064,7.31506690777038
580.149273,3146,5.42274229480936
443.162077,3274,7.38781626389029
489.667453,7138,14.5772400355962
1577.55467,7748,4.91139872826087
598.179963,7153,11.9579398215316
502.968875,7405,14.7225809946987
2464.727467,3593220,1457.85692256417
2348.158256,3588269,1528.12059869955
499.236818,11249,22.5323926329488
2772.591261,3588180,1294.16118793718
2734.187242,3593219,1314.18175931932
2625.632667,3592038,1368.06570284799
2787.585195,3594284,1289.38982975191
2378.215428,3590381,1509.6954454708
2548.42162,3594155,1410.34551417752
2834.729267,3593327,1267.60853032107
2634.651323,3593601,1363.97593435934
2675.800261,3589502,1341.46858878717
564.987226,3104,5.49392952116054
482.217687,3175,6.58416330548241
2450.667205,3592944,1466.10849187089
2668.769024,3589444,1344.98113839019
2620.667,3545465,1352.88649797933
2668.568776,3592055,1346.06049216548
2768.779481,3594552,1298.24423529091
2791.862381,3596708,1288.28269777098
2809.459991,3581922,1274.95035041416
2745.483127,3591920,1308.30161171848
2516.795345,3580913,1422.80658898787
2474.664225,3583170,1447.94189199547
2789.403499,3594132,1288.49483457252
468.193215,3438,7.34312221931708
431.107924,4146,9.61708140627914
386.728064,2910,7.52466725559384
445.908472,2823,6.33089563725535
616.470894,5367,8.7060071322686
344.009315,2874,8.35442493759217
561.93917,6907,12.2913659853966
454.353357,7123,15.6772254243518
640.54225,7217,11.2670163443551
2600.077903,3590705,1380.99900616709
2468.268964,3595897,1456.84974062656
2752.472248,3589355,1304.04766210017
547.202742,11319,20.6852033647156
572.337013,11553,20.185659388763
2867.006094,3269468,1140.37706680926
2464.414238,3588397,1456.08515998194
2441.725195,3588519,1469.66538550216
2751.63233,3589973,1304.67030818758
2714.49441,3590069,1322.55531150643
2712.78198,3592674,1324.35043674243
2453.690861,3592290,1464.03528541324
2440.739509,3590364,1471.01482430258
2762.094164,3592013,1300.4672493852
2449.007268,3591659,1466.57751772748
3118.851755,3591000,1151.3852796123
2744.894304,3590994,1308.24490938213
2459.700561,3585806,1457.82216618359
2393.975582,3591829,1500.3615855594
554.794543,17333,31.2421962665195
451.782104,3237,7.1649584420015
433.905037,3371,7.76898102706284
744.362634,13565,18.2236444716541
551.576684,3020,5.4752133068772
2343.749358,3591248,1532.2662330517
2396.123858,3591358,1498.81984940363
2344.624755,3592127,1532.06904104363
2353.311446,3044387,1293.66089863483
2092.480752,2799537,1337.90334621917
2719.143261,3322541,1221.90729986698
2369.142296,3592839,1516.51465007655
2717.673328,3594534,1322.65124103245
2691.166199,3592631,1334.97180565621
2634.969471,3593793,1363.88411309984
2728.768226,3591633,1316.21035666515
2567.032916,3592447,1399.45498073232
2485.317382,3591566,1445.11362050257
348.329029,3067,8.8048934905164
495.942896,3290,6.63382826235704
461.55959,3036,6.57769888390793
2421.498595,3593008,1483.79520327576
2611.163215,3590917,1375.21736648699
2872.593816,3588812,1249.32803935271
2736.249331,3581442,1308.88730037299
2727.537185,3592444,1317.10175016367
2704.272071,3594256,1329.10295474482
2647.890928,3593187,1356.9996263834
2584.385685,3595536,1391.25364331988
2777.199294,3591426,1293.18267067081
2660.827455,3591961,1349.94134747456
535.877706,2628,4.90410399719073
475.349024,2845,5.98507592602105
511.192108,2950,5.77082461531272
484.776146,2994,6.17604645918366
701.324569,17182,24.4993555900934
821.866654,16632,20.236859494241
667.433784,17261,25.8617415147208
601.52095,15359,25.5336077654486
778.826868,16928,21.7352542593587
1099.464654,17374,15.8022360580589
608.122067,16450,27.0504901773282
723.535148,16882,23.3326605440873
671.921653,16567,24.6561484155653
686.31542,15599,22.7286165302828
652.610134,16704,25.5956797630728
752.561593,17113,22.7396669710196
649.74115,16753,25.7841141814706
759.356143,16897,22.2517459768545
575.107271,16268,28.2868967587788
795.493081,17081,21.4722169280565
594.247392,14386,24.2087726318536
442.905869,2788,6.29479127538949
436.900922,3201,7.32660390220005
437.625542,3332,7.61381519180158
2321.661477,3590558,1546.54674489394
2508.759975,3590196,1431.06396617317
2486.458941,3593868,1445.37596850669
2381.659421,3594617,1509.29094576029
2614.598805,3590290,1373.17051975016
2430.988727,3593180,1478.07349334533
2359.018763,3596288,1524.48469524954
2393.885113,3593812,1501.2466473365
2716.080852,3591787,1322.41534612461
538.171841,14874,27.6380123723344
575.001139,16430,28.5738564423957
588.534522,15119,25.6892322112585
646.123946,16290,25.2118809414935
609.008714,15245,25.0324825401431
614.235592,16511,26.8805653971286
706.671382,16112,22.7998478647887
620.013587,15296,24.6704271014629
2728.733497,3597118,1318.2371983027
2779.79281,3595152,1293.31653318436
2774.095341,3592131,1294.88375792633
464.02673,2107,4.54068669707885
623.915156,3079,4.93496586898107
429.347029,3484,8.11464797628773
480.172334,3001,6.24983945868068
385.068338,2979,7.73628913629352
388.326839,3092,7.96236491910362
369.905668,3138,8.4832438955761
